,first_tag,first_word,pmi,second_tag,second_word
57,S,автор,7.96063636868032,S,плана
58,S,автор,7.1050262780155,V,показывает
59,S,автор,11.0310256965717,V,попытался
60,S,автор,9.54559886940148,V,предлагает
61,S,автор,10.0310256965717,V,призывал
62,S,автор,9.93791629218024,V,приходит
63,S,автор,8.82939183540207,S,проекта
64,S,автор,8.76799129073793,V,рассматривает
65,S,автор,8.44606319585056,S,речи
66,S,автор,10.7679912907379,V,сетовал
67,S,автор,10.7679912907379,V,согласился
68,S,автор,7.73824394734388,S,статьи
69,S,автор,8.35295379145908,V,считает
70,S,автор,8.65251407331799,V,указывает
71,S,автор,8.76799129073793,V,указывал
72,S,автор,8.76799129073793,V,утверждал
73,S,автора,10.4054212113532,S,белоусов
74,S,автора,9.63988646499024,S,выступления
75,S,автора,10.5574243047983,S,искусства
76,S,автора,11.4054212113532,V,основываются
77,S,автора,7.11263946212537,S,статьи
78,S,автора,13.7273493062406,S,тюменцев
79,S,авторам,12.8675269642888,V,описать
80,S,авторам,11.8169008912189,V,удалось
81,S,авторами,5.98288917552745,V,были
82,S,авторами,9.87490649465444,S,обзор
83,S,авторами,7.96063636868032,S,статьи
84,S,авторе,15.482236808404,S,псефизмы
85,S,авторе,17.482236808404,V,сказалась
86,S,авторитет,7.37567386795917,S,группы
87,S,авторитет,9.36589284716658,S,ковалевского
88,S,авторитет,8.64460887523265,S,позиции
89,S,авторитета,10.9508553478877,S,ковалевского
90,S,авторов,10.1603087135167,S,вишленкова
91,S,авторов,13.482236808404,S,дневников
92,S,авторов,8.78179709026296,S,записки
93,S,авторов,12.482236808404,V,зашел
94,S,авторов,13.482236808404,V,касалась
95,S,авторов,9.23430929496046,S,метода
96,S,авторов,12.482236808404,V,пишут
97,S,авторов,12.482236808404,V,прослеживает
98,S,авторов,8.05597205370195,S,статей
99,S,авторов,8.45248946501,S,статьи
100,S,автором,5.9334148999453,V,было
101,S,автором,11.0899193856253,S,гипотеза
102,S,автором,10.5874190450961,S,доклада
103,S,автором,8.8419918721817,S,документы
104,S,автором,7.24861713164435,S,проблемы
105,S,автором,8.67488188634645,S,сети
106,S,авторство,15.1603087135167,S,методик
107,S,автору,12.9903837120744,S,дневника
108,S,автору,13.5753462127955,V,заставляет
109,S,авторы,10.4054212113532,V,анализируют
110,S,авторы,10.1423868055194,S,арриан
111,S,авторы,8.33503188346182,S,большинства
112,S,авторы,10.4054212113532,V,выбрали
113,S,авторы,9.91999438418298,V,выделяют
114,S,авторы,10.7273493062406,V,выявили
115,S,авторы,8.02690958809949,S,записки
116,S,авторы,10.7273493062406,V,затрагивают
117,S,авторы,12.7273493062406,V,интерпретируют
118,S,авторы,4.28026608003093,S,исследования
119,S,авторы,7.72734930624058,S,книги
120,S,авторы,9.479421792797,S,метода
121,S,авторы,10.7273493062406,S,монографий
122,S,авторы,11.1423868055194,V,обращают
123,S,авторы,10.1423868055194,V,обращаются
124,S,авторы,11.1423868055194,V,обусловливают
125,S,авторы,10.7273493062406,V,основывались
126,S,авторы,11.7273493062406,V,подвергают
127,S,авторы,9.40542121135322,V,полагают
128,S,авторы,9.91999438418298,V,предлагают
129,S,авторы,10.4054212113532,V,предложили
130,S,авторы,9.91999438418298,V,представили
131,S,авторы,8.55742430479827,V,привели
132,S,авторы,8.82045871063206,V,пришли
133,S,авторы,12.7273493062406,V,разъясняют
134,S,авторы,10.1423868055194,V,рассматривают
135,S,авторы,11.7273493062406,V,рисовали
136,S,авторы,9.55742430479827,V,связывают
137,S,авторы,12.7273493062406,V,ссылаются
138,S,авторы,7.11263946212537,S,статьи
139,S,авторы,10.7273493062406,V,сходятся
140,S,авторы,11.7273493062406,V,уделяют
141,S,авторы,11.7273493062406,S,учебника
142,S,авторы,12.7273493062406,V,формулируют
143,S,агент,15.3123118069617,S,дитрих
144,S,агент,14.3123118069617,V,доносил
145,S,агент,10.1830287900168,S,источников
146,S,агент,15.3123118069617,S,кох
147,S,агент,11.0643842935182,S,переписка
148,S,агент,15.3123118069617,S,фогель
149,S,агента,9.63674675745967,V,стала
150,S,агента,15.1603087135167,S,тыш
151,S,агента,15.1603087135167,S,фото
152,S,агентами,8.67327263348479,V,была
153,S,агентов,9.07284587226635,S,лагеря
154,S,агентов,12.5753462127955,S,осведомителей
155,S,агентов,11.8383806186293,V,проводил
156,S,агентом,17.482236808404,S,хаус
157,S,агентство,16.482236808404,S,ассошиэйтед
158,S,агентура,15.3123118069617,V,зафиксировала
159,S,агентурой,15.3123118069617,V,осуществлялась
160,S,агентурой,13.4378426890456,V,проводилась
161,S,агентуру,16.8972743076829,V,составлялись
162,S,агентуры,7.52731351637373,V,был
163,S,агентуры,15.1603087135167,V,выявлялись
164,S,агентуры,13.5753462127955,V,производилось
165,S,агенты,15.6748818863464,V,доносили
166,S,агенты,15.6748818863464,V,информировали
167,S,агенты,13.3529537914591,V,свидетельствовали
168,S,агитация,14.2343092949605,V,могла
169,S,агрегаты,13.4378426890456,S,рис
170,S,ад,14.8972743076829,S,ского
171,S,адаптацией,13.2343092949605,S,мигрантов
172,S,адаптации,6.71736521766796,S,жителей
173,S,адаптации,7.44606319585057,S,индивида
174,S,адаптации,9.4710095529808,S,личности
175,S,адаптации,7.32741869935195,S,мигрантов
176,S,адаптации,6.1324027169468,S,молодежи
177,S,адаптации,6.85835531839059,S,населения
178,S,адаптации,8.32741869935195,V,оказывает
179,S,адаптации,9.99038371207438,S,подростков
180,S,адаптации,8.99038371207438,S,россиян
181,S,адаптации,5.43579486039674,S,системы
182,S,адаптацию,10.4543308118342,S,молодежи
183,S,адаптация,10.0310256965717,S,индивида
184,S,адаптация,9.73404395881459,S,личности
185,S,адаптированность,9.85835531839059,S,населения
186,V,адаптируются,14.0899193856253,S,исследователями
187,V,адаптируя,13.3123118069617,S,метод
188,S,адвокатов,15.3123118069617,S,блеков
189,S,адвокатов,12.5049568849041,S,масгрейва
190,S,адекватности,14.1603087135167,S,вознаграждений
191,S,адекватности,12.5753462127955,S,индикаторов
192,S,адекватности,14.482236808404,S,субъектности
193,S,адемии,10.9219039741916,S,наук
194,S,адемий,11.243832069079,S,наук
195,S,адемиями,11.243832069079,S,наук
196,S,администрацией,10.4215408767165,S,места
197,S,администрацией,11.5049568849041,S,предприятия
198,S,администрации,11.8383806186293,V,выходит
199,S,администрации,9.76799129073793,S,предприятия
200,S,администрации,8.18302879001677,V,являются
201,S,администрация,15.8972743076829,V,допускала
202,S,адмирал,11.8383806186293,V,бросил
203,S,адмирал,11.9379162921802,S,колчак
204,S,адмирал,14.1603087135167,S,фридрих
205,S,адмирал,14.1603087135167,S,хиппер
206,S,адмирал,14.1603087135167,S,шеер
207,S,адмирала,8.76799129073793,S,александра
208,S,адмирала,5.52731351637373,V,был
209,S,адмирала,5.93630703931858,V,была
210,S,адмирала,10.2343092949605,S,колчака
211,S,адмирала,12.1603087135167,V,подчеркивали
212,S,адольф,15.8972743076829,S,герцог
213,S,адольф,16.8972743076829,S,ович
214,S,адольф,16.8972743076829,S,овича
215,S,адольфа,18.482236808404,S,клю
216,S,адольфу,18.482236808404,S,гитлеру
217,S,адрес,13.8972743076829,S,военнопленного
218,S,адрес,12.1603087135167,S,муниципалитета
219,S,адрес,13.8972743076829,S,румынии
220,S,адресантов,15.482236808404,V,присутствует
221,S,адресата,12.958674852347,S,письмо
222,S,адресу,15.8972743076829,S,вождя
223,S,адресу,15.8972743076829,S,халтурина
224,S,адриатике,15.8972743076829,V,получало
225,S,ажданин,12.8675269642888,S,греков
226,S,азербайджанцы,17.482236808404,V,отделяются
227,S,азии,6.08242484907837,V,были
228,S,азии,12.0899193856253,V,существовали
229,S,азсср,16.1603087135167,V,существовало
230,S,айдар,14.3123118069617,V,рассказывает
231,S,ак,15.1603087135167,S,адемии
232,S,ак,15.1603087135167,S,адемий
233,S,ак,15.1603087135167,S,адемиями
234,S,акад,16.8972743076829,S,емика
235,S,акад,16.8972743076829,S,емиком
236,S,академии,5.49168960664301,V,был
237,S,академии,13.124684803786,S,ксенократ
238,S,академии,10.5301362542356,S,наук
239,S,академии,9.31732988172836,S,панеях
240,S,академик,14.1603087135167,S,фус
241,S,академика,10.5049568849041,S,александра
242,S,академика,11.1423868055194,S,николая
243,S,академика,13.3123118069617,S,павлова
244,S,академикам,17.482236808404,S,фусу
245,S,академия,9.43647714702137,S,наук
246,S,аккомпанемент,18.482236808404,S,оркестра
247,V,аккумулируют,15.6748818863464,S,инструменты
248,S,акт,15.3123118069617,S,иммиграции
249,S,акт,11.8528801883244,S,самосознания
250,S,акт,11.1830287900168,S,эмиграции
251,S,акт,8.16765356412986,V,является
252,S,акта,11.943077997296,V,оказались
253,S,акта,13.1968345895418,S,открытия
254,S,актами,14.3123118069617,S,сопротивления
255,S,актами,11.4378426890456,S,субъектов
256,S,актеры,17.482236808404,V,оживляли
257,S,активизации,8.45019108147324,S,исследования
258,V,активизировать,10.2973614654958,S,работу
259,S,активности,9.91999438418298,S,вузов
260,S,активности,14.3123118069617,S,избирателей
261,S,активности,10.7273493062406,V,лежит
262,S,активности,14.3123118069617,S,молоде
263,S,активности,6.27339281766944,S,населения
264,S,активности,7.86936831111301,V,позволяет
265,S,активности,6.16765356412986,V,является
266,S,активность,10.0517842567385,S,горожан
267,S,активность,12.9903837120744,S,муниципалов
268,S,активность,10.9903837120744,S,платформы
269,S,активность,6.93872159225188,S,ссср
270,S,активность,9.44606319585056,S,целостности
271,S,активов,15.8972743076829,V,перевести
272,S,актов,13.8972743076829,S,реакций
273,S,актов,13.8972743076829,S,рефлексов
274,S,актором,17.482236808404,V,оформляет
275,S,актору,16.8972743076829,V,фокусируется
276,S,акторы,16.482236808404,V,выстраивают
277,S,акторы,13.8972743076829,V,учатся
278,S,актуализации,11.1159145941582,S,возможностей
279,S,актуализации,8.43238825895349,S,социологии
280,S,актуализация,14.3947739671537,S,дискурса
281,V,актуализировали,13.482236808404,S,проблему
282,V,актуализировало,15.3123118069617,S,споры
283,V,актуализирует,8.4215408767165,S,вопрос
284,V,актуализирует,9.55742430479827,S,значение
285,S,актуальности,8.27156546461843,V,может
286,S,актуальность,6.60495267488086,S,исследований
287,S,актуальность,5.78722606875081,S,исследования
288,S,актуальность,8.56188395298897,S,концепции
289,S,актуальность,7.82491835882276,S,обращения
290,S,актуальность,8.64934679423931,V,представляет
291,S,актуальность,9.77487767632317,S,принципов
292,S,актуальность,6.80804454025837,S,проблемы
293,S,актуальность,8.53386957681937,S,проведения
294,S,актуальность,9.8419918721817,S,темы
295,S,актуальность,7.87675729034238,S,этого
296,S,акульшина,11.3123118069617,S,участники
297,S,акцент,5.76177877001075,V,был
298,S,акцент,11.8098114664326,V,делается
299,V,акцентировал,11.1159145941582,S,внимание
300,V,акцентировали,11.1159145941582,S,внимание
301,V,акцентировать,16.1603087135167,S,добродетели
302,V,акцентирует,11.1159145941582,S,внимание
303,V,акцентируется,11.6242558132765,S,использование
304,V,акцентируют,10.378948999992,S,внимание
305,V,акцентируют,8.73404395881459,S,проблемы
306,S,акции,5.71985476969366,V,были
307,S,акции,9.78874985090473,V,получили
308,S,акции,9.69760196284653,S,помощи
309,S,акций,16.482236808404,S,неповиновения
310,S,акций,16.482236808404,S,численностью
311,S,акционирования,11.958674852347,S,предприятий
312,S,акция,7.93630703931858,V,была
313,S,акция,16.1603087135167,V,уходила
314,S,алан,16.1603087135167,S,праут
315,S,алгоритма,15.482236808404,S,оценивания
316,S,алгоритма,13.482236808404,V,содержит
317,S,александр,13.781797090263,S,адольфович
318,S,александр,13.1968345895418,S,васильевич
319,S,александр,13.781797090263,S,владиславович
320,S,александр,13.781797090263,S,гершенкрон
321,S,александр,11.781797090263,S,иванович
322,S,александр,13.781797090263,S,македон
323,S,александр,12.1968345895418,S,михайлович
324,S,александр,12.4598689953756,S,николаевич
325,S,александр,13.781797090263,S,олегович
326,S,александр,12.781797090263,V,потребовал
327,S,александр,13.781797090263,V,смилостивился
328,S,александр,13.781797090263,V,швырнул
329,S,александра,12.0899193856253,S,александровича
330,S,александра,11.0899193856253,S,богом
331,S,александра,12.0899193856253,S,васильевича
332,S,александра,10.2825644635677,S,веселовского
333,S,александра,7.50495688490413,S,демад
334,S,александра,13.0899193856253,V,достигли
335,S,александра,13.0899193856253,S,духновича
336,S,александра,12.7679912907379,S,македонского
337,S,александра,13.0899193856253,S,невского
338,S,александра,13.0899193856253,S,николаевича
339,S,александра,12.0899193856253,S,сергеевича
340,S,александре,15.8972743076829,S,македонском
341,S,александровича,17.482236808404,S,брауна
342,S,александровича,17.482236808404,S,шахова
343,S,александром,16.8972743076829,S,гробницы
344,S,алексеев,11.0813573721219,S,алексеев
345,S,алексеев,12.781797090263,S,алексей
346,S,алексеев,12.1968345895418,S,лицам
347,S,алексеев,12.4598689953756,V,называл
348,S,алексеев,12.1968345895418,V,ответил
349,S,алексеев,10.6118720888206,V,показал
350,S,алексеева,13.0228051897668,S,филимонов
351,S,алексей,16.482236808404,S,веселовский
352,S,алексей,14.8972743076829,S,гордеев
353,S,алексей,14.482236808404,S,иванович
354,S,алексей,15.482236808404,S,семенович
355,S,алексея,16.3123118069617,S,михайловича
356,S,алена,18.482236808404,S,витальевна
357,S,алимов,8.84924161126109,V,был
358,S,алоиз,18.482236808404,S,гора
359,S,альбин,16.8972743076829,S,ханссон
360,S,альник,16.482236808404,S,рсо
361,S,альника,14.0228051897668,S,соу
362,S,альтернатив,16.8972743076829,S,капитализму
363,S,альтернатива,14.1603087135167,S,браку
364,S,альтернатива,14.5753462127955,V,сохранялась
365,S,альтернативу,16.1603087135167,S,действию
366,S,альтруизм,9.59349355950579,V,может
367,S,алябьева,16.482236808404,S,светлана
368,S,амбивалентность,12.4378426890456,S,ценностей
369,S,амбиций,14.0228051897668,S,родителей
370,S,америка,14.6748818863464,V,вызвала
371,S,америка,15.1603087135167,V,страдает
372,S,американвестник,8.85835531839059,S,спбгу
373,S,американцев,11.9744421682054,V,принять
374,S,американцев,14.6748818863464,V,строилась
375,S,американцы,14.1603087135167,V,знали
376,S,америке,10.9353423485164,S,кафедра
377,S,амнистия,9.25823513420595,V,была
378,S,анабасиса,16.8972743076829,S,ксенофонта
379,S,анализ,2.86055692448893,V,был
380,S,анализ,4.82112677966039,S,взаимодействия
381,S,анализ,6.06728736692979,S,влияния
382,S,анализ,7.40608928038155,S,воздействия
383,S,анализ,6.63557112650431,S,восприятия
384,S,анализ,9.17162402674452,V,выявил
385,S,анализ,10.4935521216319,V,выявляет
386,S,анализ,8.32362712018957,V,дал
387,S,анализ,8.14305487454775,S,данных
388,S,анализ,10.4935521216319,S,дезадаптации
389,S,анализ,4.03412050299459,S,деятельности
390,S,анализ,7.49355212163188,S,динамики
391,S,анализ,7.49355212163188,S,дискурсов
392,S,анализ,6.53935581124501,S,доверия
393,S,анализ,6.79311240349079,S,контактов
394,S,анализ,6.84969593185716,S,корпорации
395,S,анализ,7.03412050299459,S,литературы
396,S,анализ,6.53935581124501,S,материалов
397,S,анализ,8.79311240349079,S,мнений
398,S,анализ,8.49355212163188,S,мотивов
399,S,анализ,8.90858962091073,V,описывает
400,S,анализ,6.44915800227343,S,опыта
401,S,анализ,8.10123469885312,S,особенностей
402,S,анализ,8.68619719957428,V,позволил
403,S,анализ,7.32362712018957,V,показал
404,S,анализ,7.2456246081883,V,показывает
405,S,анализ,4.63557112650431,S,политики
406,S,анализ,6.44915800227343,S,понятия
407,S,анализ,10.4935521216319,V,предпочитает
408,S,анализ,7.58666152602337,S,признания
409,S,анализ,6.03412050299459,S,причин
410,S,анализ,4.5277678369698,S,проблем
411,S,анализ,9.17162402674452,S,проблематики
412,S,анализ,8.49355212163188,V,проводился
413,S,анализ,8.17162402674452,S,проявлений
414,S,анализ,5.90858962091073,S,работ
415,S,анализ,7.00169902530221,S,результатов
416,S,анализ,6.58666152602337,S,рынка
417,S,анализ,9.90858962091073,S,рынков
418,S,анализ,6.79311240349079,S,содержания
419,S,анализ,6.68619719957428,S,состояния
420,S,анализ,6.63557112650431,S,стратегий
421,S,анализ,8.90858962091073,S,текстов
422,S,анализ,7.10123469885312,S,темы
423,S,анализ,8.49355212163188,S,трудов
424,S,анализ,9.90858962091073,S,фокус
425,S,анализ,7.17162402674452,S,форм
426,S,анализ,6.73866461946842,S,функций
427,S,анализа,11.0228051897668,S,бое
428,S,анализа,6.04552526626684,S,вопросов
429,S,анализа,6.4378426890456,V,выступает
430,S,анализа,7.02280518976675,V,выступают
431,S,анализа,6.35037984779526,S,данных
432,S,анализа,11.0228051897668,S,деталей
433,S,анализа,11.0228051897668,S,идео
434,S,анализа,6.56337357112946,S,изменений
435,S,анализа,5.03412050299459,S,интернет
436,S,анализа,12.0228051897668,V,интерпретируются
437,S,анализа,6.11591459415823,S,информации
438,S,анализа,6.56337357112946,S,литературы
439,S,анализа,8.65357138010103,S,материалов
440,S,анализа,5.91428073298858,S,мема
441,S,анализа,4.13406194086849,V,может
442,S,анализа,8.02280518976675,S,опросов
443,S,анализа,7.9784110704083,S,опыта
444,S,анализа,4.83298063088674,S,поведения
445,S,анализа,11.0228051897668,S,повествования
446,S,анализа,8.56337357112946,V,подтверждают
447,S,анализа,8.32236547162566,V,позволили
448,S,анализа,7.77487767632317,S,показателей
449,S,анализа,6.53095209343708,S,результатов
450,S,анализа,12.0228051897668,S,самир
451,S,анализа,7.77487767632317,V,станет
452,S,анализа,6.24144547624209,S,табл
453,S,анализа,8.32236547162566,S,тенденций
454,S,анализа,5.42289234757963,S,уровня
455,S,анализа,3.87814694693487,V,является
456,S,анализе,9.23430929496046,S,базы
457,S,анализе,9.8419918721817,S,взаимоотношений
458,S,анализе,9.56188395298897,S,данных
459,S,анализе,11.6493467942393,S,левада
460,S,анализе,7.37632829983289,S,политики
461,S,анализе,12.2343092949605,V,присутствуют
462,S,анализе,13.2343092949605,S,транскриптов
463,S,анализе,8.18991517560201,S,ценностей
464,S,анализе,11.0643842935182,S,этики
465,V,анализировал,13.2727834427751,S,последствия
466,V,анализировалась,12.1603087135167,S,связь
467,V,анализировать,8.69760196284653,S,группы
468,V,анализировать,12.5753462127955,S,итоги
469,V,анализировать,10.1693538531197,S,мемы
470,V,анализировать,9.4215408767165,V,следует
471,V,анализирует,13.3123118069617,S,революцию
472,V,анализирует,11.055972053702,S,состояние
473,V,анализируется,8.35811549657486,S,влияние
474,V,анализируется,9.1968345895418,S,понятие
475,V,анализируется,8.55742430479827,S,проект
476,V,анализируется,8.99038371207438,S,процесс
477,V,анализируется,8.10285844133279,S,роль
478,V,анализируется,8.66845561718701,S,система
479,V,анализируется,9.4710095529808,S,содержание
480,V,анализируется,9.4710095529808,S,состояние
481,V,анализируется,7.71736521766796,S,уровень
482,V,анализируют,10.2295713759538,S,процессы
483,V,анализируются,9.24861713164435,S,проблемы
484,V,анализируются,12.2154502677091,S,случаи
485,V,анализируя,10.6943342490126,S,механизмы
486,V,анализируя,7.38091765398077,S,отношения
487,V,анализируя,9.3894796674842,S,причины
488,V,анализируя,9.16708724614775,S,результаты
489,S,анализом,15.6748818863464,S,взаимовлияния
490,S,анализом,9.81690089121888,S,мемов
491,S,анализом,10.2154502677091,S,причин
492,S,анализу,6.35037984779526,S,взаимодействия
493,S,анализу,6.09206785220387,S,групп
494,S,анализу,7.35037984779526,S,данных
495,S,анализу,7.61908300371574,S,интернет
496,S,анализу,6.0115779343435,S,культуры
497,S,анализу,7.56337357112946,S,литературы
498,S,анализу,8.16482419463918,S,мемов
499,S,анализу,9.02280518976675,S,мест
500,S,анализу,11.4378426890456,S,надежности
501,S,анализу,9.63048776698799,S,особенностей
502,S,анализу,11.4378426890456,S,писем
503,S,анализу,4.41547487601714,S,работы
504,S,анализу,6.75601864907185,S,революции
505,S,анализу,7.59654043506466,S,ряда
506,S,анализу,7.89352217282179,S,сексуальности
507,S,аналитики,14.6748818863464,S,ниу
508,S,аналитиков,13.8972743076829,V,рассматривают
509,S,аналога,7.7407698220029,V,было
510,S,аналога,13.2598443870676,S,идеологии
511,S,анатолий,16.8972743076829,S,васильевич
512,S,анатольевна,14.1603087135167,S,вишленкова
513,S,англии,8.12248724808172,S,в
514,S,англии,9.35811549657486,S,ковалевский
515,S,англии,8.45433081183417,S,политики
516,S,андреев,9.80981146643255,V,говорил
517,S,андреев,11.3123118069617,V,оставил
518,S,андреев,9.1968345895418,V,отметил
519,S,андреева,13.482236808404,S,татьяна
520,S,андреем,17.482236808404,S,ивановичем
521,S,андрей,18.482236808404,S,алексеевич
522,S,анкета,12.0392933125553,V,дает
523,S,анкете,8.0351535821944,S,исследования
524,S,анкете,10.958674852347,S,сентября
525,S,анкетирование,8.85835531839059,S,населения
526,S,анкетирование,14.5753462127955,S,студенток
527,S,анкеты,11.2534181179082,S,должности
528,S,анкудинова,18.482236808404,S,дубовик
529,S,анна,16.1603087135167,S,михайловна
530,S,аннексия,18.482236808404,S,австро-венгрией
531,S,антанты,12.0899193856253,S,масарик
532,S,антанты,14.8972743076829,S,мельгунов
533,S,антигона,18.482236808404,V,вмешаться
534,S,антигоне,18.482236808404,S,гонате
535,S,антиковедении,17.482236808404,S,столетием
536,S,антиковедения,9.63048776698799,S,профессор
537,S,антиковедения,6.27339281766944,S,спбгу
538,S,антиковедения,13.5753462127955,V,стояли
539,S,антиковедов,8.38881924401609,S,россии
540,S,антиномией,17.482236808404,S,вечности
541,S,антипатр,6.52731351637373,V,был
542,S,антипатр,11.5753462127955,V,подчеркивал
543,S,антипатр,13.1603087135167,V,потребовал
544,S,антипатр,13.1603087135167,V,потребовали
545,S,антипатр,13.1603087135167,V,сказал
546,S,антипатра,12.8972743076829,S,воз
547,S,антипатром,13.8383806186293,V,приобрел
548,S,антипатру,15.1603087135167,S,послов
549,S,антирейтинге,16.482236808404,V,заняли
550,S,антисемитизм,11.292412249524,S,в
551,S,антисемитизма,13.4378426890456,S,мобилизации
552,S,антифил,16.8972743076829,V,отправили
553,S,антихрист,8.69760196284653,V,будет
554,S,антихрист,14.0899193856253,V,клеймит
555,S,антихрист,10.7679912907379,S,покровский
556,S,антихриста,12.5753462127955,S,покровский
557,S,антихриста,13.3123118069617,S,семевский
558,S,антихристе,7.25823513420595,V,была
559,S,антихристе,6.88977977113597,V,были
560,S,антихристе,12.6748818863464,V,находилась
561,S,антихристе,15.482236808404,V,основывалась
562,S,антихристом,12.9903837120744,S,есипов
563,S,антихристом,12.5753462127955,V,являлось
564,S,античности,15.482236808404,V,отличалось
565,S,антон,17.482236808404,S,столетов
566,S,антонин,17.482236808404,S,гартл
567,S,ао,16.8972743076829,S,роснано
568,S,аплодисментами,17.482236808404,V,приветствовали
569,S,апокалипсис,15.8972743076829,S,зверь
570,S,апокалипсис,16.8972743076829,S,откровение
571,S,апокалипсиса,16.482236808404,S,откр
572,S,аппарат,11.8383806186293,S,рсфср
573,S,аппарат,8.43238825895349,S,социологии
574,S,аппарат,12.3529537914591,S,экспертизы
575,S,аппарата,9.97048415463667,S,управления
576,S,аппарата,10.668455617187,S,церкви
577,S,аппаратах,12.292412249524,S,управления
578,S,аппарату,15.6748818863464,S,дирекции
579,S,апреля,11.7679912907379,S,биллига
580,S,апреля,9.89352217282179,S,замечания
581,S,апреля,13.3529537914591,V,кончил
582,S,апреля,11.0310256965717,V,признали
583,S,апреля,10.5455988694015,S,сенат
584,S,апреля,11.3529537914591,V,содержится
585,S,апробация,13.482236808404,S,исследователя
586,S,апробация,15.8972743076829,S,тезисов
587,S,апроприация,16.1603087135167,S,площадкой
588,S,апсин,13.4378426890456,V,мог
589,S,аптеках,16.8972743076829,V,превратились
590,S,ар,17.482236808404,S,хеогр
591,S,аргентины,15.0228051897668,S,германия
592,S,аргументации,13.6748818863464,S,историю
593,S,аргументация,11.8098114664326,S,необходимости
594,S,аргументация,13.482236808404,V,носит
595,V,аргументируя,9.41614761794628,S,это
596,S,аренду,12.9903837120744,S,жилья
597,S,аренду,9.52368409297304,S,ссср
598,S,аренду,14.1603087135167,S,ханко
599,S,арене,9.74752718817821,S,людей
600,S,аренсом,12.0392933125553,S,корелин
601,S,ареопаг,12.9903837120744,V,представил
602,S,ареопаг,13.5753462127955,V,представлял
603,S,арест,16.1603087135167,S,ованный
604,S,ареста,10.7679912907379,S,ученого
605,S,арестованных,10.5753462127955,S,декабристов
606,S,аресту,13.781797090263,S,руководителей
607,S,аркадий,15.1603087135167,S,николаевич
608,S,арктике,12.3123118069617,V,действовали
609,S,арктике,10.7273493062406,S,кораблей
610,S,арктике,14.3123118069617,V,обслуживали
611,S,арктики,13.5753462127955,S,аб
612,S,арктику,8.25823513420595,V,была
613,S,арктику,12.0228051897668,S,летом
614,S,арктичес,18.482236808404,S,ких
615,S,армении,15.8972743076829,S,поддержкой
616,S,армией,13.8972743076829,S,антипатра
617,S,армией,13.6748818863464,S,климов
618,S,армии,12.5514994708412,S,андерса
619,S,армии,10.7441445487836,S,врангеля
620,S,армии,12.5514994708412,V,выражалось
621,S,армии,9.96653697012001,S,генерал
622,S,армии,8.02793751478415,S,жителями
623,S,армии,6.30357195739758,S,колчака
624,S,армии,12.5514994708412,S,конрад
625,S,армии,12.5514994708412,S,крайовы
626,S,армии,8.85105975270007,V,начали
627,S,армии,10.2295713759538,V,пошел
628,S,армии,8.46403662959082,V,пришел
